2025-07-10 17:49:38 | INFO     | vehicle_detection | 🚀 Vehicle Detection Server
2025-07-10 19:55:07 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 19:55:07 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:07 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.4
2025-07-10 19:55:07 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.2
2025-07-10 19:55:07 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.096s
2025-07-10 19:55:07 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 34.4
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29022
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 19:55:12 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.9
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29132
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 27
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.3
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.1
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.088s
2025-07-10 19:55:17 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 43.4
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29242
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 19:55:22 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.0
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29354
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.3
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.1
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.088s
2025-07-10 19:55:27 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 44.8
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29466
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.4
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 19:55:32 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 42.7
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29576
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.4
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.2
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.088s
2025-07-10 19:55:37 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 45.0
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29682
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 19:55:42 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.2
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29786
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.7
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.5
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 19:55:47 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 54.1
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Frames processed: 29898
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 19:55:52 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 48.7
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30006
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.3
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 19:55:57 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.1
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30114
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 19:56:02 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 48.3
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30222
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 19:56:07 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.4
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30330
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 19:56:12 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 50.3
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30438
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 22
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 19:56:17 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.5
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30544
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 19:56:22 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.2
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30648
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.7
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.5
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 19:56:27 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 51.8
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30758
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 19:56:32 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 50.2
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Frames processed: 30880
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 9
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.9
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.7
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.084s
2025-07-10 19:56:38 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 33.9
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31002
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 18
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.7
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 12.4
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.079s
2025-07-10 19:56:43 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 24.6
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31118
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.1
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.9
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.082s
2025-07-10 19:56:48 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 27.6
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31228
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.4
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 19:56:53 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 28.8
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31342
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 21
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.8
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.6
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.085s
2025-07-10 19:56:58 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 32.9
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31452
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 19:57:03 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 36.5
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31560
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 19:57:08 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.7
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31682
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.8
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.6
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.085s
2025-07-10 19:57:13 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 36.0
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31800
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.3
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 12.0
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.082s
2025-07-10 19:57:18 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 31.3
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Frames processed: 31920
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 12
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.2
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.9
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.082s
2025-07-10 19:57:23 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 27.7
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32038
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 22
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 12.3
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 12.0
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.081s
2025-07-10 19:57:28 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 25.8
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32150
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 18
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.4
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 19:57:33 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 35.3
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32266
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.7
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.5
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 19:57:38 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.7
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32378
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.7
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.5
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.085s
2025-07-10 19:57:43 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 35.3
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32492
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 19:57:48 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 40.1
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32604
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 19:57:53 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 45.0
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32712
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
